round,steps,score,reward,epsilon
74,17,2,-12.2,0.9286
75,6,0,-41.6,0.9277
76,10,0,-49.0,0.9268
77,26,1,2.9,0.9259
78,33,0,-54.3,0.9249
79,33,1,-18.3,0.924
80,9,0,-45.9,0.9231
81,24,3,15.1,0.9222
82,16,0,-38.1,0.9212
83,18,0,-32.3,0.9203
84,51,1,-18.6,0.9194
85,13,0,-31.8,0.9185
86,15,2,-6.5,0.9176
87,21,0,-47.6,0.9166
88,17,0,-42.2,0.9157
89,8,0,-44.3,0.9148
90,9,0,-47.4,0.9139
91,20,0,-35.5,0.913
92,11,0,-45.1,0.9121
93,13,0,-46.8,0.9112
94,20,0,-40.5,0.9102
95,84,3,26.6,0.9093
96,23,0,-41.3,0.9084
97,34,0,-30.9,0.9075
98,19,1,-34.4,0.9066
99,8,0,-38.8,0.9057
100,19,0,-17.9,0.9048
101,14,0,-44.9,0.9039
102,16,0,-24.1,0.903
103,20,0,-48.0,0.9021
104,18,0,-34.8,0.9012
105,14,0,-48.9,0.9003
106,30,0,1.5,0.8994
107,41,3,14.4,0.8985
108,6,0,-37.6,0.8976
109,13,0,-46.3,0.8967
110,20,0,-26.5,0.8958
111,19,1,-22.9,0.8949
112,43,0,-53.3,0.894
113,32,1,-26.7,0.8931
114,7,0,-42.2,0.8922
115,13,0,-46.8,0.8913
116,19,1,-18.4,0.8904
117,44,1,-26.9,0.8895
118,6,0,-40.6,0.8886
119,19,0,-35.4,0.8878
120,11,0,-35.1,0.8869
121,24,1,1.1,0.886
122,6,0,-43.6,0.8851
123,17,0,-35.7,0.8842
124,6,0,-43.6,0.8833
125,12,0,-37.7,0.8824
126,14,0,-30.9,0.8816
127,10,0,-40.0,0.8807
128,17,0,-34.2,0.8798
129,39,0,-30.9,0.8789
130,21,0,-32.6,0.878
131,26,0,-36.1,0.8772
132,36,0,-18.6,0.8763
133,33,0,-46.8,0.8754
134,23,0,-45.8,0.8745
135,56,2,-5.6,0.8737
136,21,0,-36.6,0.8728
137,22,0,-51.2,0.8719
138,30,0,-38.0,0.871
139,7,0,-43.7,0.8702
140,16,0,-13.1,0.8693
141,26,1,-6.1,0.8684
142,10,0,-45.5,0.8676
143,14,0,-46.9,0.8667
144,13,0,-48.3,0.8658
145,11,0,-46.6,0.865
146,7,0,-44.7,0.8641
147,21,1,-40.6,0.8632
148,17,0,-45.7,0.8624
149,7,0,-29.7,0.8615
150,33,1,-23.8,0.8606
151,6,0,-43.6,0.8598
152,59,1,-24.9,0.8589
153,34,0,-43.9,0.8581
154,13,0,-38.8,0.8572
155,20,0,-34.5,0.8563
156,33,0,-41.3,0.8555
157,61,1,-1.1,0.8546
158,14,0,-39.4,0.8538
159,15,1,-15.5,0.8529
160,17,0,-38.7,0.8521
161,40,1,17.0,0.8512
162,24,0,-33.9,0.8504
163,12,0,-48.7,0.8495
164,17,0,-36.2,0.8487
165,7,0,-40.2,0.8478
166,14,0,-49.4,0.847
167,25,3,28.0,0.8461
168,9,0,-46.9,0.8453
169,21,0,-36.6,0.8444
170,23,1,-22.8,0.8436
171,55,4,36.0,0.8427
172,16,0,-36.6,0.8419
173,102,2,5.8,0.8411
174,13,0,-33.8,0.8402
175,44,2,-9.4,0.8394
176,58,0,-41.3,0.8385
177,7,0,-38.7,0.8377
178,18,0,-34.8,0.8369
179,18,1,-26.8,0.836
180,9,0,-43.9,0.8352
181,15,0,-27.0,0.8344
182,62,0,-42.2,0.8335
183,30,2,-13.0,0.8327
184,6,0,-43.6,0.8319
185,6,0,-39.1,0.831
186,10,0,-48.0,0.8302
187,53,0,-19.8,0.8294
188,22,0,-38.2,0.8285
189,36,2,8.9,0.8277
190,35,0,-39.0,0.8269
191,6,0,-42.1,0.8261
192,16,0,-51.6,0.8252
193,7,0,-44.7,0.8244
194,16,0,-30.6,0.8236
195,10,0,-46.5,0.8228
196,24,1,-12.9,0.8219
197,9,0,-44.4,0.8211
198,33,0,-37.8,0.8203
199,18,0,-42.3,0.8195
200,44,3,16.6,0.8186
201,23,0,-36.3,0.8178
202,15,0,-32.0,0.817
203,23,1,-25.3,0.8162
204,16,0,-31.6,0.8154
205,15,1,-34.0,0.8146
206,28,0,-37.8,0.8137
207,15,1,-20.5,0.8129
208,34,1,-8.9,0.8121
209,10,0,-44.5,0.8113
210,28,1,-0.3,0.8105
211,6,0,-42.1,0.8097
212,23,0,-20.3,0.8089
213,9,0,-42.4,0.8081
214,40,3,30.5,0.8073
215,32,0,-24.2,0.8065
216,38,3,31.2,0.8056
217,25,0,-39.0,0.8048
218,22,0,-37.2,0.804
219,15,0,-39.0,0.8032
220,34,0,-40.4,0.8024
221,9,0,-42.4,0.8016
222,22,1,-21.2,0.8008
223,10,0,-42.0,0.8
224,35,0,-15.0,0.7992
225,14,1,-20.9,0.7984
226,27,0,-34.2,0.7976
227,51,1,-19.1,0.7968
228,28,0,-46.3,0.796
229,62,3,11.3,0.7952
230,26,0,-53.6,0.7944
231,19,0,-36.9,0.7936
232,5,0,-36.5,0.7929
233,64,0,-43.4,0.7921
234,26,2,-8.6,0.7913
235,20,0,-34.0,0.7905
236,45,1,-18.5,0.7897
237,25,0,-41.5,0.7889
238,56,2,7.9,0.7881
239,42,0,-55.7,0.7873
240,9,0,-32.4,0.7865
241,9,0,-39.9,0.7857
242,27,1,-3.2,0.785
243,6,0,-41.6,0.7842
244,34,0,-19.9,0.7834
245,6,0,-48.6,0.7826
246,12,0,-46.2,0.7818
247,78,4,44.7,0.781
248,6,0,-46.1,0.7803
249,32,1,-11.7,0.7795
250,18,0,-32.8,0.7787
251,36,1,13.4,0.7779
252,15,0,-34.0,0.7771
253,15,0,-42.5,0.7764
254,53,2,4.2,0.7756
255,5,0,-42.5,0.7748
256,13,0,-35.8,0.774
257,25,0,-36.0,0.7733
258,6,0,-39.6,0.7725
259,21,1,-25.6,0.7717
260,71,2,27.4,0.771
261,17,0,-37.2,0.7702
262,19,2,-19.4,0.7694
263,48,0,-37.8,0.7686
264,14,0,-30.9,0.7679
265,25,2,7.5,0.7671
266,30,1,-13.5,0.7663
267,27,0,-24.2,0.7656
268,75,3,65.5,0.7648
269,13,0,-29.8,0.764
270,6,0,-38.6,0.7633
271,16,0,-34.6,0.7625
272,40,4,62.5,0.7618
273,8,0,-39.3,0.761
274,44,0,-44.4,0.7602
275,10,0,-44.0,0.7595
276,95,3,39.0,0.7587
277,18,0,-40.3,0.7579
278,56,2,4.9,0.7572
279,11,0,-45.1,0.7564
280,43,2,-14.8,0.7557
281,18,0,-32.8,0.7549
282,24,0,-35.9,0.7542
283,15,0,-48.0,0.7534
284,67,2,-6.7,0.7527
285,43,2,-11.3,0.7519
286,24,1,-5.4,0.7512
287,55,0,-25.0,0.7504
288,111,4,52.4,0.7497
289,19,0,-26.4,0.7489
290,51,1,9.4,0.7482
291,5,0,-40.5,0.7474
292,16,0,-27.1,0.7467
293,35,1,-22.0,0.7459
294,26,0,-41.1,0.7452
295,19,0,-39.9,0.7444
296,7,0,-45.2,0.7437
297,6,0,-36.6,0.7429
298,64,3,-4.4,0.7422
299,50,1,30.5,0.7414
300,17,0,-49.7,0.7407
301,37,1,-19.7,0.74
302,24,0,-18.4,0.7392
303,26,0,-38.6,0.7385
304,22,0,-24.7,0.7377
305,11,0,-39.6,0.737
306,22,0,-43.2,0.7363
307,29,2,-1.9,0.7355
308,22,1,-22.7,0.7348
309,6,0,-42.1,0.7341
310,19,1,-22.9,0.7333
311,26,1,-25.6,0.7326
312,19,0,-22.4,0.7319
313,15,0,-37.0,0.7311
314,90,3,15.5,0.7304
315,27,0,-31.7,0.7297
316,29,2,14.1,0.7289
317,15,0,-30.5,0.7282
318,10,0,-36.5,0.7275
319,14,0,-31.9,0.7268
320,15,1,-18.0,0.726
321,20,0,-42.0,0.7253
322,32,0,-23.7,0.7246
323,29,0,-38.4,0.7239
324,38,0,-31.8,0.7231
325,9,0,-31.4,0.7224
326,21,0,-12.6,0.7217
327,22,1,-2.7,0.721
328,7,0,-45.2,0.7202
329,38,2,-5.3,0.7195
330,26,0,-26.6,0.7188
331,71,1,-17.6,0.7181
332,53,4,23.2,0.7174
333,23,1,-12.3,0.7167
334,10,0,-33.0,0.7159
335,7,0,-40.2,0.7152
336,26,0,-57.6,0.7145
337,52,2,-15.7,0.7138
338,34,1,-30.4,0.7131
339,43,3,62.2,0.7124
340,16,0,-27.1,0.7116
341,6,0,-38.6,0.7109
342,16,0,-29.1,0.7102
343,38,0,-42.3,0.7095
344,10,0,-44.5,0.7088
345,45,1,-1.5,0.7081
346,11,0,-34.1,0.7074
347,28,0,-19.3,0.7067
348,34,2,16.6,0.706
349,38,1,-0.3,0.7053
350,6,0,-46.1,0.7046
351,32,0,-48.2,0.7039
352,23,2,0.7,0.7032
353,26,1,-15.1,0.7025
354,32,2,-11.2,0.7018
