round,steps,score,reward,epsilon
11430,23,1,-5.3,0.3188
11431,27,1,3.8,0.3188
11432,14,0,-42.9,0.3188
11433,87,1,45.3,0.3187
11434,13,0,-39.8,0.3187
11435,73,7,72.2,0.3187
11436,24,0,-36.9,0.3187
11437,5,0,-40.5,0.3186
11438,5,0,-44.5,0.3186
11439,5,0,-47.5,0.3186
11440,13,0,-34.8,0.3185
11441,14,0,-31.9,0.3185
11442,5,0,-46.5,0.3185
11443,23,1,-5.3,0.3184
11444,7,0,-42.2,0.3184
11445,20,0,-30.5,0.3184
11446,20,0,-24.0,0.3183
11447,6,0,-43.1,0.3183
11448,28,0,-18.3,0.3183
11449,13,0,-42.8,0.3182
11450,5,0,-40.5,0.3182
11451,13,0,-36.3,0.3182
11452,6,0,-43.1,0.3181
11453,22,0,-27.2,0.3181
11454,134,9,124.1,0.3181
11455,22,1,-20.2,0.318
11456,21,0,-28.6,0.318
11457,6,0,-41.6,0.318
11458,82,5,21.3,0.318
11459,13,0,-29.8,0.3179
11460,27,0,-18.7,0.3179
11461,14,0,-40.9,0.3179
11462,5,0,-38.5,0.3178
11463,28,0,-14.3,0.3178
11464,39,0,-7.4,0.3178
11465,13,0,-37.3,0.3177
11466,13,0,-40.3,0.3177
11467,20,0,-17.0,0.3177
11468,21,1,5.4,0.3176
11469,72,2,28.8,0.3176
11470,38,0,-26.3,0.3176
11471,107,2,96.8,0.3175
11472,13,0,-39.8,0.3175
11473,36,2,15.9,0.3175
11474,53,1,14.7,0.3174
11475,6,0,-49.1,0.3174
11476,6,0,-43.1,0.3174
11477,20,0,-19.5,0.3173
11478,23,0,-26.8,0.3173
11479,37,0,-24.7,0.3173
11480,8,0,-46.3,0.3173
11481,29,0,-37.9,0.3172
11482,24,0,-20.9,0.3172
11483,51,1,12.9,0.3172
11484,6,0,-43.1,0.3171
11485,6,0,-43.1,0.3171
11486,13,0,-35.8,0.3171
11487,37,1,10.3,0.317
11488,44,0,-10.4,0.317
11489,20,0,-25.0,0.317
11490,6,0,-43.1,0.3169
11491,20,0,-37.0,0.3169
11492,14,0,-30.9,0.3169
11493,8,0,-43.8,0.3168
11494,45,2,24.5,0.3168
11495,96,0,47.4,0.3168
11496,21,0,-34.6,0.3167
11497,62,1,25.3,0.3167
11498,13,0,-32.8,0.3167
11499,24,0,-33.9,0.3167
11500,22,1,-15.2,0.3166
11501,40,1,-5.0,0.3166
11502,14,0,-42.4,0.3166
11503,17,0,-38.7,0.3165
11504,14,0,-40.4,0.3165
11505,66,0,5.4,0.3165
11506,14,0,-39.4,0.3164
11507,57,0,26.3,0.3164
11508,15,0,-36.5,0.3164
11509,16,0,-43.1,0.3163
11510,109,1,36.1,0.3163
11511,52,1,21.8,0.3163
11512,22,0,-25.2,0.3162
11513,58,0,6.7,0.3162
11514,53,2,49.7,0.3162
11515,45,1,-4.0,0.3161
11516,122,2,94.3,0.3161
11517,55,1,22.0,0.3161
11518,12,0,-29.2,0.316
11519,84,1,56.1,0.316
11520,54,1,28.6,0.316
11521,27,1,-3.2,0.316
11522,13,0,-38.3,0.3159
11523,20,1,-2.0,0.3159
11524,37,1,-3.7,0.3159
11525,20,0,-29.0,0.3158
11526,42,0,-1.2,0.3158
11527,66,0,17.9,0.3158
11528,13,0,-40.3,0.3157
11529,57,1,11.8,0.3157
11530,27,0,-23.2,0.3157
11531,13,0,-35.3,0.3156
11532,98,4,137.2,0.3156
11533,96,2,44.4,0.3156
11534,41,0,0.4,0.3155
11535,65,1,37.0,0.3155
11536,140,2,98.0,0.3155
11537,44,0,-12.4,0.3154
11538,30,0,-23.5,0.3154
11539,20,0,-34.0,0.3154
11540,42,1,12.8,0.3154
11541,39,1,10.1,0.3153
11542,36,1,13.4,0.3153
11543,14,0,-37.9,0.3153
11544,35,0,-19.0,0.3152
11545,15,0,-28.0,0.3152
11546,78,0,1.7,0.3152
11547,22,0,-22.7,0.3151
11548,16,0,-39.6,0.3151
11549,25,0,-32.5,0.3151
11550,37,0,-2.2,0.315
11551,14,0,-42.4,0.315
11552,13,0,-38.3,0.315
11553,152,3,129.3,0.3149
11554,52,2,32.8,0.3149
11555,13,1,-19.3,0.3149
11556,14,0,-33.9,0.3149
11557,20,0,-22.5,0.3148
11558,14,0,-37.4,0.3148
11559,20,0,-30.5,0.3148
11560,6,0,-42.6,0.3147
11561,13,0,-36.8,0.3147
11562,65,0,-9.5,0.3147
11563,21,1,-9.1,0.3146
11564,134,0,38.6,0.3146
11565,16,0,-43.1,0.3146
11566,6,0,-44.1,0.3145
11567,21,0,-28.1,0.3145
11568,12,0,-30.7,0.3145
11569,52,1,23.3,0.3144
11570,40,2,12.0,0.3144
11571,13,0,-36.3,0.3144
11572,37,0,-8.7,0.3143
11573,110,1,52.0,0.3143
11574,14,0,-38.4,0.3143
