round,steps,score,reward,epsilon
2244,19,2,11.1,0.1059
2245,13,1,-18.3,0.1058
2246,70,6,133.5,0.1057
2247,6,0,-37.6,0.1056
2248,34,3,47.1,0.1055
2249,42,5,60.8,0.1054
2250,44,5,70.6,0.1053
2251,346,45,1054.4,0.1052
2252,400,42,1069.9,0.1051
2253,17,0,-37.7,0.105
2254,20,1,-3.0,0.1049
2255,71,5,132.4,0.1048
2256,26,2,27.9,0.1047
2257,400,35,942.9,0.1045
2258,186,25,593.4,0.1044
2259,171,6,136.4,0.1043
2260,35,3,43.5,0.1042
2261,122,16,367.3,0.1041
2262,20,1,-5.5,0.104
2263,13,0,-28.3,0.1039
2264,98,13,294.2,0.1038
2265,26,3,40.4,0.1037
2266,386,38,923.4,0.1036
2267,25,3,22.0,0.1035
2268,400,38,960.4,0.1034
2269,22,1,8.8,0.1033
2270,13,0,-37.3,0.1032
2271,190,22,557.5,0.1031
2272,400,42,1117.4,0.103
2273,168,14,353.2,0.1029
2274,45,5,81.0,0.1028
2275,282,33,742.8,0.1027
2276,89,8,220.6,0.1026
2277,104,15,291.6,0.1025
2278,69,8,141.1,0.1024
2279,13,0,-28.3,0.1023
2280,22,2,0.8,0.1022
2281,70,7,155.0,0.1021
2282,21,1,-2.6,0.102
2283,49,3,46.1,0.1019
2284,85,10,209.0,0.1018
2285,103,4,100.7,0.1017
2286,35,4,61.5,0.1016
2287,13,2,-11.3,0.1015
2288,85,7,167.5,0.1014
2289,20,2,7.0,0.1013
2290,20,0,-26.0,0.1012
2291,27,1,6.8,0.101
2292,13,0,-19.3,0.1009
2293,13,0,-32.8,0.1008
2294,20,2,7.5,0.1007
2295,241,28,660.4,0.1006
2296,69,7,155.6,0.1005
2297,87,7,158.3,0.1004
2298,400,44,1130.4,0.1003
2299,400,38,1019.9,0.1002
2300,186,20,459.4,0.1001
2301,108,14,339.2,0.1
2302,21,0,-22.1,0.0999
2303,400,38,989.9,0.0998
2304,400,39,991.9,0.0997
2305,235,24,570.5,0.0996
2306,150,14,332.5,0.0995
2307,27,2,8.8,0.0994
2308,391,42,1048.4,0.0993
2309,400,39,960.9,0.0992
2310,256,29,761.9,0.0991
2311,337,39,971.8,0.099
2312,42,2,41.3,0.0989
2313,44,3,59.6,0.0988
2314,47,4,64.3,0.0988
2315,35,2,51.0,0.0987
2316,335,38,911.0,0.0986
2317,111,11,250.9,0.0985
2318,26,2,12.4,0.0984
2319,120,16,343.0,0.0983
2320,292,45,982.8,0.0982
2321,20,1,0.5,0.0981
2322,111,9,233.4,0.098
2323,19,1,-15.9,0.0979
2324,13,0,-37.3,0.0978
2325,400,44,1114.4,0.0977
2326,29,1,20.6,0.0976
2327,129,13,278.1,0.0975
2328,35,1,40.0,0.0974
2329,400,37,991.9,0.0973
2330,192,23,532.3,0.0972
2331,28,3,27.7,0.0971
2332,13,0,-40.3,0.097
2333,208,19,460.7,0.0969
2334,396,42,1058.9,0.0968
2335,20,0,-13.5,0.0967
2336,400,40,1051.4,0.0966
2337,108,1,-17.8,0.0965
2338,180,23,525.0,0.0964
2339,99,10,218.1,0.0963
2340,6,0,-37.6,0.0962
2341,208,23,518.2,0.0961
2342,70,7,183.0,0.096
2343,13,0,-32.3,0.0959
2344,102,12,305.3,0.0958
2345,5,0,-42.5,0.0957
2346,400,40,986.9,0.0956
2347,280,32,761.5,0.0955
2348,144,14,328.1,0.0954
2349,41,3,42.4,0.0954
2350,344,39,946.1,0.0953
2351,13,0,-36.3,0.0952
2352,72,11,229.8,0.0951
2353,400,37,975.4,0.095
2354,153,16,365.2,0.0949
2355,193,19,461.7,0.0948
2356,211,24,563.9,0.0947
2357,13,0,-33.8,0.0946
2358,33,2,19.2,0.0945
2359,13,0,-33.3,0.0944
2360,400,44,1078.9,0.0943
2361,27,2,32.3,0.0942
2362,6,0,-42.6,0.0941
2363,146,15,386.4,0.094
2364,400,40,1054.9,0.0939
2365,165,13,326.5,0.0938
