round,steps,score,reward,epsilon
764,218,49,449.0,0.4656
765,217,49,451.0,0.4652
766,277,49,443.0,0.4647
767,241,49,438.0,0.4642
768,238,49,448.0,0.4638
769,289,49,440.0,0.4633
770,234,49,443.0,0.4628
771,326,49,385.0,0.4624
772,280,49,401.0,0.4619
773,198,49,474.0,0.4614
774,204,49,459.0,0.461
775,259,49,449.0,0.4605
776,288,49,428.0,0.4601
777,249,49,419.0,0.4596
778,280,49,449.0,0.4591
779,237,49,437.0,0.4587
780,235,49,425.0,0.4582
781,230,49,442.0,0.4578
782,226,49,445.0,0.4573
783,213,49,463.0,0.4569
784,205,49,465.0,0.4564
785,239,49,425.0,0.4559
786,276,49,424.0,0.4555
787,198,49,479.0,0.455
788,258,49,431.0,0.4546
789,286,49,396.0,0.4541
790,258,49,443.0,0.4537
791,207,49,449.0,0.4532
792,268,49,436.0,0.4528
793,248,49,436.0,0.4523
794,223,49,459.0,0.4519
795,216,49,469.0,0.4514
796,202,49,457.0,0.451
797,221,49,456.0,0.4505
798,237,49,478.0,0.45
799,218,49,439.0,0.4496
800,223,49,462.0,0.4491
801,273,49,413.0,0.4487
802,253,49,435.0,0.4483
803,222,49,478.0,0.4478
804,214,49,456.0,0.4474
805,318,49,419.0,0.4469
806,262,49,442.0,0.4465
807,256,49,412.0,0.446
808,201,49,459.0,0.4456
809,194,49,482.0,0.4451
810,216,49,439.0,0.4447
811,223,49,464.0,0.4442
812,371,49,390.0,0.4438
813,267,49,439.0,0.4433
814,196,49,453.0,0.4429
815,214,49,455.0,0.4425
816,231,49,474.0,0.442
817,238,49,435.0,0.4416
818,214,49,451.0,0.4411
819,230,49,448.0,0.4407
820,224,49,458.0,0.4403
821,218,49,447.0,0.4398
822,207,49,481.0,0.4394
823,251,49,415.0,0.4389
824,223,49,463.0,0.4385
825,197,49,477.0,0.4381
826,214,49,481.0,0.4376
827,288,49,457.0,0.4372
828,244,49,441.0,0.4367
829,226,49,434.0,0.4363
830,178,49,490.0,0.4359
831,245,49,437.0,0.4354
832,245,49,439.0,0.435
833,233,49,502.0,0.4346
834,202,49,449.0,0.4341
835,216,49,463.0,0.4337
836,252,49,410.0,0.4333
837,204,49,448.0,0.4328
838,250,49,436.0,0.4324
839,239,49,426.0,0.432
840,235,49,437.0,0.4315
841,216,49,483.0,0.4311
842,186,49,453.0,0.4307
843,279,49,416.0,0.4302
844,199,49,461.0,0.4298
845,226,49,411.0,0.4294
846,235,49,504.0,0.4289
847,218,49,421.0,0.4285
848,184,49,492.0,0.4281
849,260,49,477.0,0.4277
850,192,49,477.0,0.4272
851,262,49,406.0,0.4268
852,231,49,444.0,0.4264
853,246,49,426.0,0.426
854,241,49,447.0,0.4255
855,233,49,468.0,0.4251
856,240,49,494.0,0.4247
857,229,49,455.0,0.4243
858,190,49,432.0,0.4238
859,249,49,476.0,0.4234
860,200,49,441.0,0.423
861,242,49,464.0,0.4226
862,227,49,469.0,0.4221
863,265,49,430.0,0.4217
864,229,49,483.0,0.4213
865,204,49,452.0,0.4209
866,216,49,463.0,0.4204
867,196,49,471.0,0.42
868,240,49,426.0,0.4196
869,187,49,472.0,0.4192
870,228,49,453.0,0.4188
871,248,49,445.0,0.4184
872,221,49,435.0,0.4179
873,270,49,443.0,0.4175
874,221,49,488.0,0.4171
875,226,49,451.0,0.4167
876,229,49,452.0,0.4163
877,258,49,467.0,0.4158
878,244,49,468.0,0.4154
879,211,49,437.0,0.415
880,176,49,497.0,0.4146
881,268,49,428.0,0.4142
882,214,49,488.0,0.4138
883,226,49,434.0,0.4134
884,211,49,459.0,0.4129
885,247,49,465.0,0.4125
886,208,49,453.0,0.4121
887,192,49,505.0,0.4117
888,210,49,469.0,0.4113
889,198,49,425.0,0.4109
890,189,49,462.0,0.4105
891,283,49,413.0,0.4101
892,256,49,469.0,0.4097
893,175,49,490.0,0.4092
894,234,49,470.0,0.4088
895,200,49,486.0,0.4084
896,205,49,463.0,0.408
897,227,49,494.0,0.4076
898,225,49,419.0,0.4072
899,201,49,475.0,0.4068
900,354,49,423.0,0.4064
901,196,49,464.0,0.406
902,240,49,442.0,0.4056
903,216,49,479.0,0.4052
904,206,49,476.0,0.4048
905,203,49,473.0,0.4044
906,241,49,490.0,0.404
907,241,49,437.0,0.4036
908,231,49,475.0,0.4031
909,250,49,467.0,0.4027
910,209,49,497.0,0.4023
911,207,49,468.0,0.4019
912,241,49,467.0,0.4015
913,187,49,495.0,0.4011
914,242,49,446.0,0.4007
915,220,49,446.0,0.4003
916,238,49,464.0,0.3999
917,236,49,450.0,0.3995
918,257,49,454.0,0.3991
919,208,49,488.0,0.3987
920,239,49,475.0,0.3983
921,187,49,498.0,0.3979
922,198,49,486.0,0.3975
